All_isequal,A_df1,A_df2,A_isequal,B_df1,B_df2,B_isequal,C_df1,C_df2,C_isequal,D_df1,D_df2,D_isequal,E_df1,E_df2,E_isequal
True,180.0,180.0,True,762.0,762.0,True,297.0,297.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,390.0,390.0,True,194.0,194.0,True,806.0,806.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,479.0,479.0,True,329.0,329.0,True,189.0,189.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,195.0,195.0,True,191.0,191.0,True,484.0,484.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
False,836.0,,False,644.0,,False,114.0,,False,wqcffrrpco,,False,ascbzxjlhl,,False
True,202.0,202.0,True,428.0,428.0,True,531.0,531.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,608.0,608.0,True,816.0,816.0,True,329.0,329.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
False,561.0,,False,933.0,,False,289.0,,False,wqcffrrpco,,False,zdtjamjnql,,False
True,814.0,814.0,True,746.0,746.0,True,742.0,742.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
True,638.0,638.0,True,648.0,648.0,True,238.0,238.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,567.0,567.0,True,766.0,766.0,True,884.0,884.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
True,564.0,564.0,True,645.0,645.0,True,354.0,354.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,191.0,191.0,True,149.0,149.0,True,796.0,796.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,597.0,597.0,True,355.0,355.0,True,283.0,283.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,514.0,514.0,True,246.0,246.0,True,124.0,124.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,928.0,928.0,True,841.0,841.0,True,642.0,642.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,542.0,542.0,True,2.0,2.0,True,738.0,738.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
True,927.0,927.0,True,25.0,25.0,True,365.0,365.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,903.0,903.0,True,530.0,530.0,True,570.0,570.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,433.0,433.0,True,754.0,754.0,True,665.0,665.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,158.0,158.0,True,161.0,161.0,True,270.0,270.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
True,687.0,687.0,True,212.0,212.0,True,116.0,116.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,438.0,438.0,True,90.0,90.0,True,694.0,694.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,394.0,394.0,True,732.0,732.0,True,756.0,756.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,675.0,675.0,True,754.0,754.0,True,35.0,35.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,936.0,936.0,True,566.0,566.0,True,613.0,613.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,245.0,245.0,True,846.0,846.0,True,718.0,718.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
True,470.0,470.0,True,667.0,667.0,True,789.0,789.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,472.0,472.0,True,605.0,605.0,True,517.0,517.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,724.0,724.0,True,200.0,200.0,True,268.0,268.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
False,810.0,811.0,False,673.0,674.0,False,996.0,997.0,False,mtyjsvebda,snqkmqrzga,False,zdtjamjnql,zdtjamjnql,True
False,303.0,,False,407.0,,False,283.0,,False,lblbzlxdgm,,False,weosbzwpxt,,False
False,457.0,,False,130.0,,False,430.0,,False,fbvofigesg,,False,ascbzxjlhl,,False
True,152.0,152.0,True,907.0,907.0,True,249.0,249.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,946.0,946.0,True,826.0,826.0,True,923.0,923.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,420.0,420.0,True,43.0,43.0,True,978.0,978.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
False,239.0,,False,594.0,,False,408.0,,False,nymmmbobgk,,False,zdtjamjnql,,False
True,60.0,60.0,True,786.0,786.0,True,325.0,325.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,364.0,364.0,True,589.0,589.0,True,789.0,789.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,220.0,220.0,True,309.0,309.0,True,749.0,749.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,774.0,774.0,True,919.0,919.0,True,509.0,509.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,295.0,295.0,True,533.0,533.0,True,322.0,322.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,330.0,330.0,True,280.0,280.0,True,258.0,258.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
True,518.0,518.0,True,488.0,488.0,True,172.0,172.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,240.0,240.0,True,980.0,980.0,True,461.0,461.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,198.0,198.0,True,815.0,815.0,True,185.0,185.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,577.0,577.0,True,754.0,754.0,True,386.0,386.0,True,ouradkbgcn,ouradkbgcn,True,zdtjamjnql,zdtjamjnql,True
False,263.0,,False,791.0,791.0,True,327.0,327.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
False,536.0,,False,592.0,,False,773.0,,False,ouradkbgcn,,False,ascbzxjlhl,,False
True,764.0,764.0,True,383.0,383.0,True,303.0,303.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,862.0,862.0,True,356.0,356.0,True,608.0,608.0,True,mtyjsvebda,mtyjsvebda,True,ascbzxjlhl,ascbzxjlhl,True
True,632.0,632.0,True,869.0,869.0,True,676.0,676.0,True,wqcffrrpco,wqcffrrpco,True,lmecjgmczy,lmecjgmczy,True
True,254.0,254.0,True,996.0,996.0,True,275.0,275.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,27.0,27.0,True,368.0,368.0,True,958.0,958.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,375.0,375.0,True,417.0,417.0,True,542.0,542.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,943.0,943.0,True,515.0,515.0,True,44.0,44.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,476.0,476.0,True,151.0,151.0,True,15.0,15.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,23.0,23.0,True,556.0,556.0,True,986.0,986.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,226.0,226.0,True,940.0,940.0,True,359.0,359.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,183.0,183.0,True,673.0,673.0,True,743.0,743.0,True,tlymfpehaj,tlymfpehaj,True,weosbzwpxt,weosbzwpxt,True
True,476.0,476.0,True,341.0,341.0,True,864.0,864.0,True,wqcffrrpco,wqcffrrpco,True,lmecjgmczy,lmecjgmczy,True
True,509.0,509.0,True,28.0,28.0,True,254.0,254.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
False,111.0,112.0,False,299.0,300.0,False,391.0,392.0,False,mtyjsvebda,xcpzyeuplr,False,weosbzwpxt,iuzemasxup,False
True,146.0,146.0,True,228.0,228.0,True,920.0,920.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
False,237.0,,False,928.0,,False,431.0,,False,owxhsmekyp,,False,lmecjgmczy,,False
True,167.0,167.0,True,235.0,235.0,True,710.0,710.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
False,923.0,924.0,False,363.0,364.0,False,997.0,998.0,False,lblbzlxdgm,xcpzyeuplr,False,lmecjgmczy,weosbzwpxt,False
True,922.0,922.0,True,603.0,603.0,True,832.0,832.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,480.0,480.0,True,971.0,971.0,True,134.0,134.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,58.0,58.0,True,11.0,11.0,True,137.0,137.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,986.0,986.0,True,44.0,44.0,True,323.0,323.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,963.0,963.0,True,236.0,236.0,True,390.0,390.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,760.0,760.0,True,761.0,761.0,True,790.0,790.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,561.0,561.0,True,610.0,610.0,True,251.0,251.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
False,699.0,700.0,False,508.0,509.0,False,625.0,626.0,False,lblbzlxdgm,ouradkbgcn,False,lmecjgmczy,zdtjamjnql,False
False,221.0,,False,579.0,,False,87.0,,False,fbvofigesg,,False,weosbzwpxt,,False
False,572.0,573.0,False,12.0,13.0,False,675.0,676.0,False,ouradkbgcn,ouradkbgcn,True,iuzemasxup,weosbzwpxt,False
False,969.0,970.0,False,876.0,877.0,False,56.0,57.0,False,nymmmbobgk,nymmmbobgk,True,zdtjamjnql,lmecjgmczy,False
True,536.0,536.0,True,850.0,850.0,True,684.0,684.0,True,tlymfpehaj,tlymfpehaj,True,iuzemasxup,iuzemasxup,True
False,261.0,262.0,False,399.0,400.0,False,83.0,84.0,False,snqkmqrzga,fbvofigesg,False,iuzemasxup,ascbzxjlhl,False
True,972.0,972.0,True,118.0,118.0,True,874.0,874.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
True,201.0,201.0,True,396.0,396.0,True,38.0,38.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
True,615.0,615.0,True,263.0,263.0,True,477.0,477.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
False,648.0,,False,920.0,,False,655.0,,False,lblbzlxdgm,,False,weosbzwpxt,,False
True,458.0,458.0,True,508.0,508.0,True,246.0,246.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
False,124.0,,False,317.0,,False,255.0,,False,fbvofigesg,,False,iuzemasxup,,False
True,642.0,642.0,True,253.0,253.0,True,4.0,4.0,True,xcpzyeuplr,xcpzyeuplr,True,zdtjamjnql,zdtjamjnql,True
True,168.0,168.0,True,357.0,357.0,True,541.0,541.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,928.0,928.0,True,44.0,44.0,True,899.0,899.0,True,tlymfpehaj,tlymfpehaj,True,iuzemasxup,iuzemasxup,True
True,75.0,75.0,True,46.0,46.0,True,669.0,669.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,216.0,216.0,True,842.0,842.0,True,248.0,248.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,145.0,145.0,True,819.0,819.0,True,820.0,820.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,731.0,731.0,True,566.0,566.0,True,23.0,23.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
False,160.0,,False,546.0,,False,612.0,,False,snqkmqrzga,,False,ascbzxjlhl,,False
False,857.0,858.0,False,17.0,18.0,False,768.0,769.0,False,ouradkbgcn,snqkmqrzga,False,zdtjamjnql,weosbzwpxt,False
False,17.0,,False,301.0,,False,219.0,,False,xcpzyeuplr,,False,lmecjgmczy,,False
True,752.0,752.0,True,938.0,938.0,True,690.0,690.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,496.0,496.0,True,941.0,941.0,True,992.0,992.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
False,552.0,553.0,False,437.0,438.0,False,856.0,857.0,False,owxhsmekyp,wqcffrrpco,False,iuzemasxup,lmecjgmczy,False
True,241.0,241.0,True,988.0,988.0,True,725.0,725.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,383.0,383.0,True,175.0,175.0,True,426.0,426.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
False,412.0,,False,242.0,,False,771.0,,False,snqkmqrzga,,False,zdtjamjnql,,False
True,151.0,151.0,True,630.0,630.0,True,106.0,106.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,519.0,519.0,True,958.0,958.0,True,873.0,873.0,True,tlymfpehaj,tlymfpehaj,True,weosbzwpxt,weosbzwpxt,True
True,542.0,542.0,True,645.0,645.0,True,846.0,846.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,796.0,796.0,True,185.0,185.0,True,450.0,450.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,660.0,660.0,True,434.0,434.0,True,592.0,592.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,641.0,641.0,True,732.0,732.0,True,468.0,468.0,True,lblbzlxdgm,lblbzlxdgm,True,lmecjgmczy,lmecjgmczy,True
True,126.0,126.0,True,671.0,671.0,True,135.0,135.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,226.0,226.0,True,52.0,52.0,True,753.0,753.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,378.0,378.0,True,804.0,804.0,True,544.0,544.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,485.0,485.0,True,386.0,386.0,True,348.0,348.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,352.0,352.0,True,894.0,894.0,True,142.0,142.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,220.0,220.0,True,505.0,505.0,True,138.0,138.0,True,tlymfpehaj,tlymfpehaj,True,weosbzwpxt,weosbzwpxt,True
False,221.0,,False,687.0,,False,416.0,,False,ouradkbgcn,,False,ascbzxjlhl,,False
True,314.0,314.0,True,920.0,920.0,True,383.0,383.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
False,929.0,930.0,False,168.0,169.0,False,471.0,472.0,False,snqkmqrzga,mtyjsvebda,False,weosbzwpxt,lmecjgmczy,False
False,120.0,,False,892.0,,False,673.0,,False,snqkmqrzga,,False,iuzemasxup,,False
False,119.0,,False,58.0,,False,799.0,,False,lblbzlxdgm,,False,zdtjamjnql,,False
False,16.0,17.0,False,676.0,677.0,False,986.0,987.0,False,fbvofigesg,fbvofigesg,True,weosbzwpxt,zdtjamjnql,False
False,396.0,,False,469.0,,False,661.0,,False,mtyjsvebda,,False,iuzemasxup,,False
True,992.0,992.0,True,93.0,93.0,True,369.0,369.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
False,93.0,,False,274.0,,False,533.0,,False,ouradkbgcn,,False,lmecjgmczy,,False
True,878.0,878.0,True,932.0,932.0,True,938.0,938.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,661.0,661.0,True,400.0,400.0,True,437.0,437.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
False,488.0,,False,193.0,,False,268.0,,False,fbvofigesg,,False,weosbzwpxt,,False
False,955.0,956.0,False,462.0,463.0,False,158.0,159.0,False,tlymfpehaj,wqcffrrpco,False,iuzemasxup,ascbzxjlhl,False
True,327.0,327.0,True,336.0,336.0,True,654.0,654.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
False,56.0,56.0,True,,,False,389.0,389.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,74.0,74.0,True,492.0,492.0,True,408.0,408.0,True,tlymfpehaj,tlymfpehaj,True,weosbzwpxt,weosbzwpxt,True
True,239.0,239.0,True,904.0,904.0,True,887.0,887.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,835.0,835.0,True,600.0,600.0,True,87.0,87.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,658.0,658.0,True,33.0,33.0,True,949.0,949.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,977.0,977.0,True,730.0,730.0,True,709.0,709.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
False,243.0,,False,708.0,,False,101.0,,False,xcpzyeuplr,,False,lmecjgmczy,,False
True,413.0,413.0,True,163.0,163.0,True,84.0,84.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,232.0,232.0,True,300.0,300.0,True,734.0,734.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,964.0,964.0,True,910.0,910.0,True,256.0,256.0,True,lblbzlxdgm,lblbzlxdgm,True,lmecjgmczy,lmecjgmczy,True
True,515.0,515.0,True,714.0,714.0,True,955.0,955.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
False,365.0,,False,61.0,,False,102.0,,False,xcpzyeuplr,,False,iuzemasxup,,False
True,191.0,191.0,True,620.0,620.0,True,112.0,112.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
True,657.0,657.0,True,282.0,282.0,True,969.0,969.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,558.0,558.0,True,293.0,293.0,True,16.0,16.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,474.0,474.0,True,425.0,425.0,True,360.0,360.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,750.0,750.0,True,308.0,308.0,True,51.0,51.0,True,tlymfpehaj,tlymfpehaj,True,weosbzwpxt,weosbzwpxt,True
True,58.0,58.0,True,196.0,196.0,True,963.0,963.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,850.0,850.0,True,920.0,920.0,True,384.0,384.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,301.0,301.0,True,357.0,357.0,True,250.0,250.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,367.0,367.0,True,534.0,534.0,True,345.0,345.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,875.0,875.0,True,93.0,93.0,True,341.0,341.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,924.0,924.0,True,364.0,364.0,True,446.0,446.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,310.0,310.0,True,562.0,562.0,True,732.0,732.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
False,669.0,670.0,False,939.0,940.0,False,903.0,904.0,False,owxhsmekyp,wqcffrrpco,False,zdtjamjnql,weosbzwpxt,False
True,311.0,311.0,True,304.0,304.0,True,556.0,556.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,531.0,531.0,True,982.0,982.0,True,711.0,711.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,548.0,548.0,True,777.0,777.0,True,377.0,377.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,606.0,606.0,True,458.0,458.0,True,209.0,209.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,90.0,90.0,True,961.0,961.0,True,758.0,758.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,572.0,572.0,True,381.0,381.0,True,314.0,314.0,True,owxhsmekyp,owxhsmekyp,True,lmecjgmczy,lmecjgmczy,True
True,967.0,967.0,True,479.0,479.0,True,823.0,823.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,140.0,140.0,True,804.0,804.0,True,939.0,939.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,120.0,120.0,True,341.0,341.0,True,495.0,495.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,562.0,562.0,True,983.0,983.0,True,669.0,669.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,637.0,637.0,True,487.0,487.0,True,698.0,698.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,553.0,553.0,True,598.0,598.0,True,606.0,606.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
True,802.0,802.0,True,45.0,45.0,True,316.0,316.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,58.0,58.0,True,56.0,56.0,True,81.0,81.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,152.0,152.0,True,671.0,671.0,True,107.0,107.0,True,owxhsmekyp,owxhsmekyp,True,lmecjgmczy,lmecjgmczy,True
True,394.0,394.0,True,102.0,102.0,True,554.0,554.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
False,556.0,557.0,False,626.0,627.0,False,288.0,289.0,False,nymmmbobgk,mtyjsvebda,False,lmecjgmczy,zdtjamjnql,False
True,514.0,514.0,True,995.0,995.0,True,931.0,931.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,796.0,796.0,True,26.0,26.0,True,240.0,240.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
False,555.0,556.0,False,855.0,856.0,False,790.0,791.0,False,tlymfpehaj,snqkmqrzga,False,lmecjgmczy,lmecjgmczy,True
True,840.0,840.0,True,649.0,649.0,True,478.0,478.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
False,224.0,225.0,False,911.0,912.0,False,694.0,695.0,False,tlymfpehaj,ouradkbgcn,False,weosbzwpxt,ascbzxjlhl,False
False,331.0,332.0,False,47.0,48.0,False,778.0,779.0,False,owxhsmekyp,xcpzyeuplr,False,zdtjamjnql,iuzemasxup,False
True,102.0,102.0,True,412.0,412.0,True,694.0,694.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
False,187.0,,False,838.0,,False,84.0,,False,nymmmbobgk,,False,zdtjamjnql,,False
True,249.0,249.0,True,82.0,82.0,True,910.0,910.0,True,mtyjsvebda,mtyjsvebda,True,ascbzxjlhl,ascbzxjlhl,True
True,379.0,379.0,True,665.0,665.0,True,242.0,242.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,150.0,150.0,True,365.0,365.0,True,183.0,183.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,747.0,747.0,True,204.0,204.0,True,172.0,172.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,894.0,894.0,True,433.0,433.0,True,746.0,746.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,916.0,916.0,True,574.0,574.0,True,398.0,398.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,493.0,493.0,True,900.0,900.0,True,243.0,243.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
False,907.0,908.0,False,895.0,896.0,False,194.0,195.0,False,xcpzyeuplr,nymmmbobgk,False,lmecjgmczy,weosbzwpxt,False
True,273.0,273.0,True,639.0,639.0,True,253.0,253.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,491.0,491.0,True,130.0,130.0,True,39.0,39.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
False,721.0,721.0,True,917.0,917.0,True,,,False,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
True,109.0,109.0,True,493.0,493.0,True,562.0,562.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,602.0,602.0,True,655.0,655.0,True,922.0,922.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,393.0,393.0,True,732.0,732.0,True,91.0,91.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,984.0,984.0,True,854.0,854.0,True,527.0,527.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,748.0,748.0,True,258.0,258.0,True,352.0,352.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,451.0,451.0,True,618.0,618.0,True,985.0,985.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,785.0,785.0,True,577.0,577.0,True,530.0,530.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,238.0,238.0,True,810.0,810.0,True,875.0,875.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,656.0,656.0,True,820.0,820.0,True,703.0,703.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,312.0,312.0,True,657.0,657.0,True,132.0,132.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,790.0,790.0,True,946.0,946.0,True,903.0,903.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
